5_kitchen_pos_22	0.23755	0.00758
5_kitchen_pos_23	0.001	0.00758
5_kitchen_pos_24	0.23755	0.001
5_kitchen_pos_25	0.415645	0.001
5_kitchen_pos_26	0.38925	0.04088
5_kitchen_pos_27	0.001	0.42756000000000005
5_kitchen_pos_28	0.001	0.32256999999999997
5_kitchen_pos_29	0.38925	0.3708833333333333
5_kitchen_pos_30	0.001	5e-05
5_kitchen_pos_31	0.001	0.10503
5_kitchen_pos_32	0.001	0.24568
5_kitchen_pos_33	0.35089000000000004	0.5000100000000001
5_kitchen_pos_34	0.001	0.570075
5_kitchen_pos_35	0.12378	0.15506
5_kitchen_pos_36	0.001	0.036295
5_kitchen_pos_37	0.001	0.10788
5_kitchen_pos_38	0.001	0.333775
5_kitchen_pos_39	0.001	0.26154000000000005
5_kitchen_pos_40	0.001	0.001
5_kitchen_pos_41	0.001	0.15257
5_kitchen_pos_42	0.001	0.11258
5_kitchen_pos_43	0.001	0.21739999999999995
5_kitchen_pos_44	0.001	0.1067
5_kitchen_pos_45	0.241275	0.4163
5_kitchen_pos_46	0.001	0.24153599999999997
5_kitchen_pos_47	0.001	0.4875
5_kitchen_pos_48	0.43837499999999996	0.001
5_kitchen_pos_49	0.17327	0.136285
5_kitchen_pos_50	0.27505999999999997	0.001
5_kitchen_pos_51	0.001	0.12838333333333332
5_kitchen_pos_52	0.18003	0.39863000000000004
5_kitchen_pos_53	0.25008	0.33376
5_kitchen_pos_54	0.24921333333333331	0.16254000000000002
5_kitchen_pos_55	0.22255	0.096255
5_kitchen_pos_56	0.001	0.001
5_kitchen_pos_57	0.001	0.001
5_kitchen_pos_58	0.181255	0.20882
5_kitchen_pos_59	0.45258000000000004	0.10003
5_kitchen_pos_60	0.35757	0.0683525
5_kitchen_pos_61	0.001	0.24255
5_kitchen_pos_62	0.055	0.15
5_kitchen_pos_63	0.001	0.182555
5_kitchen_pos_64	0.22255	0.272525
5_kitchen_pos_65	0.14965	0.31679
5_kitchen_pos_66	0.001	0.6600600000000001
5_kitchen_pos_67	0.001	0.001
5_kitchen_pos_68	0.001	0.30027
5_kitchen_pos_69	0.057510000000000006	0.08701
5_kitchen_pos_70	0.001	0.16255666666666668
5_kitchen_pos_71	0.35089000000000004	0.5000100000000001
5_kitchen_pos_72	0.001	0.570075
5_kitchen_pos_73	0.38925	0.001
5_kitchen_pos_74	0.001	0.22089333333333336
5_kitchen_pos_75	0.14965	0.41981
5_kitchen_pos_76	0.001	0.001
5_kitchen_pos_77	0.055	0.00758
13_kitchen_neg_1	0.001	0.22815999999999997
13_kitchen_neg_2	0.001	0.001
13_kitchen_neg_3	0.2225	0.21627500000000002
13_kitchen_neg_4	0.001	0.27251
13_kitchen_neg_5	0.001	0.42003999999999997
13_kitchen_neg_6	0.001	0.325035
13_kitchen_neg_7	0.001	0.31253000000000003
13_kitchen_neg_8	0.08757999999999999	0.342565
13_kitchen_neg_9	0.04506	0.1634155555555556
13_kitchen_neg_10	0.25	0.001
13_kitchen_neg_11	0.475	0.001
13_kitchen_neg_12	0.40949	0.15495333333333333
13_kitchen_neg_13	0.25006	0.3363
13_kitchen_neg_14	0.001	0.15793
13_kitchen_neg_15	0.16258	0.1870022222222222
13_kitchen_neg_16	0.37001999999999996	0.001
13_kitchen_neg_17	0.001	0.0938175
13_kitchen_neg_18	0.15008	0.30147571428571424
13_kitchen_neg_19	0.10053000000000001	0.33203400000000005
13_kitchen_neg_20	0.001	0.001
13_kitchen_neg_21	0.36465499999999995	0.12505
13_kitchen_neg_22	0.37001999999999996	0.34006
13_kitchen_neg_23	0.19816250000000002	0.28467
13_kitchen_neg_24	0.001	5e-05
13_kitchen_neg_25	0.001	0.006809999999999999
13_kitchen_neg_26	0.015019999999999999	0.001
13_kitchen_neg_27	0.001	0.30756
13_kitchen_neg_28	0.001	0.42008
13_kitchen_neg_29	0.44154	0.001
13_kitchen_neg_30	0.060020000000000004	5e-05
13_kitchen_neg_31	0.001	0.38755333333333336
6_gourmet_pos_1	0.001	0.57008
6_gourmet_pos_2	0.001	0.130045
6_gourmet_pos_3	0.001	0.001
6_gourmet_pos_4	0.05669666666666667	0.001
6_gourmet_pos_5	0.001	0.29895571428571427
6_gourmet_pos_6	0.001	0.3625
6_gourmet_pos_7	0.001	0.20506
6_gourmet_pos_8	0.001	0.001
6_gourmet_pos_9	0.001	0.40754
6_gourmet_pos_10	0.26998	0.40256
6_gourmet_pos_11	0.10064	0.24087
6_gourmet_pos_12	0.001	0.37504
6_gourmet_pos_13	0.06505	0.28003833333333333
6_gourmet_pos_14	0.275	0.2833425
6_gourmet_pos_15	0.035050000000000005	0.216026
6_gourmet_pos_16	0.001	0.251315
6_gourmet_pos_17	0.001	0.287535
6_gourmet_pos_18	0.13005	0.2879685714285714
6_gourmet_pos_19	0.09526	0.330654
6_gourmet_pos_20	0.10006	0.293765
6_gourmet_pos_21	0.10757	0.624795
6_gourmet_pos_22	0.10627	0.3117166666666667
6_gourmet_pos_23	0.03756	0.10505999999999999
6_gourmet_pos_24	0.001	0.06251
6_gourmet_pos_25	0.001	0.46258999999999995
6_gourmet_pos_26	0.001	0.43088666666666664
6_gourmet_pos_27	0.411255	0.001
6_gourmet_pos_28	0.001	0.10001
6_gourmet_pos_29	0.026300000000000004	0.1829583333333333
6_gourmet_pos_30	0.001	0.3092022222222222
6_gourmet_pos_31	0.069165	0.20923124999999998
6_gourmet_pos_32	0.275	0.24503499999999998
6_gourmet_pos_33	0.001	0.21985499999999997
6_gourmet_pos_34	0.001	0.3496433333333333
6_gourmet_pos_35	0.001	0.001
6_gourmet_pos_36	0.34088	0.25404
6_gourmet_pos_37	0.001	0.26757
6_gourmet_pos_38	0.025029999999999997	0.5425449999999999
6_gourmet_pos_39	0.34508	0.15500999999999998
9_gourmet_neg_1	0.001	0.06256
9_gourmet_neg_2	0.001	0.0825
9_gourmet_neg_3	0.001	0.3282066666666667
9_gourmet_neg_4	0.01251	0.43251999999999996
9_gourmet_neg_5	0.001	0.08079
9_gourmet_neg_6	0.20500000000000002	0.23505
9_gourmet_neg_7	0.001	0.001
9_gourmet_neg_8	0.04007	0.14252
9_gourmet_neg_9	0.12754999999999997	0.001
9_gourmet_neg_10	0.10759	0.001
9_gourmet_neg_11	0.001	0.001
9_gourmet_neg_12	0.001	0.001
9_gourmet_neg_13	0.001	0.43251999999999996
9_gourmet_neg_14	0.001	0.52751
9_gourmet_neg_15	0.25	0.0125
9_gourmet_neg_16	0.001	0.001
9_gourmet_neg_17	0.001	0.06757
9_gourmet_neg_18	0.001	0.13001
9_gourmet_neg_19	0.001	0.382735
9_gourmet_neg_20	0.44006000000000006	0.001
9_gourmet_neg_21	0.27501	0.001
9_gourmet_neg_22	0.001	0.001
9_gourmet_neg_23	0.001	0.22755499999999998
9_gourmet_neg_24	0.381295	0.001
9_gourmet_neg_25	0.001	0.001
9_gourmet_neg_26	0.001	0.486295
9_gourmet_neg_27	0.68003	0.19508
9_gourmet_neg_28	0.001	0.001
9_gourmet_neg_29	0.001	0.32953000000000005
9_gourmet_neg_30	0.38925	0.001
